Fecha,Institución,Pacientes,Positivos,En_estudio
30/01/2022,SSJ,5,1,4
30/01/2022,HCG,5,1,4
30/01/2022,ISSSTE,5,1,4
30/01/2022,IMSS,5,1,4
30/01/2022,Privados,5,1,4
30/01/2022,SMM TLAJOMULCO,5,2,3
30/01/2022,SMM GUADALAJARA,5,3,2
30/01/2022,CRUZ ROJA,5,5,0
30/01/2022,SSMM ZAPOPAN,5,3,2
31/01/2022,SSJ,5,5,0
31/01/2022,HCG,5,5,0
31/01/2022,ISSSTE,5,3,2
31/01/2022,IMSS,5,3,2
31/01/2022,Privados,5,5,0
31/01/2022,SMM TLAJOMULCO,5,3,2
31/01/2022,SMM GUADALAJARA,5,3,2
31/01/2022,CRUZ ROJA,5,5,0
31/01/2022,SSMM ZAPOPAN,5,2,3
01/02/2022,SSJ,5,4,1
01/02/2022,HCG,5,4,1
01/02/2022,ISSSTE,5,5,0
01/02/2022,IMSS,5,5,0
01/02/2022,Privados,5,5,0
01/02/2022,SMM TLAJOMULCO,5,5,0
01/02/2022,SMM GUADALAJARA,5,5,0
01/02/2022,CRUZ ROJA,5,5,0
01/02/2022,SSMM ZAPOPAN,5,3,2
02/02/2022,SSJ,5,5,0
02/02/2022,HCG,5,5,0
02/02/2022,ISSSTE,5,2,3
02/02/2022,IMSS,5,5,0
02/02/2022,Privados,5,5,0
02/02/2022,SMM TLAJOMULCO,5,5,0
02/02/2022,SMM GUADALAJARA,5,5,0
02/02/2022,CRUZ ROJA,5,5,0
02/02/2022,SSMM ZAPOPAN,5,5,0
03/02/2022,SSJ,5,0,5
03/02/2022,HCG,5,0,5
03/02/2022,ISSSTE,5,4,1
03/02/2022,IMSS,5,5,0
03/02/2022,Privados,5,5,0
03/02/2022,SMM TLAJOMULCO,5,5,0
03/02/2022,SMM GUADALAJARA,5,5,0
03/02/2022,CRUZ ROJA,5,5,0
03/02/2022,SSMM ZAPOPAN,5,5,0
04/02/2022,SSJ,5,5,0
04/02/2022,HCG,5,5,0
04/02/2022,ISSSTE,5,4,1
04/02/2022,IMSS,5,2,3
04/02/2022,Privados,5,2,3
04/02/2022,SMM TLAJOMULCO,5,5,0
04/02/2022,SMM GUADALAJARA,5,5,0
04/02/2022,CRUZ ROJA,5,5,0
04/02/2022,SSMM ZAPOPAN,5,3,2
05/02/2022,SSJ,5,3,2
05/02/2022,HCG,5,3,2
05/02/2022,ISSSTE,5,3,2
05/02/2022,IMSS,5,3,2
05/02/2022,Privados,5,1,4
05/02/2022,SMM TLAJOMULCO,5,5,0
05/02/2022,SMM GUADALAJARA,5,5,0
05/02/2022,CRUZ ROJA,5,5,0
05/02/2022,SSMM ZAPOPAN,5,5,0
06/02/2022,SSJ,5,5,0
06/02/2022,HCG,5,5,0
06/02/2022,ISSSTE,5,4,1
06/02/2022,IMSS,5,5,0
06/02/2022,Privados,5,4,1
06/02/2022,SMM TLAJOMULCO,5,4,1
06/02/2022,SMM GUADALAJARA,5,5,0
06/02/2022,CRUZ ROJA,5,4,1
06/02/2022,SSMM ZAPOPAN,5,4,1
07/02/2022,SSJ,5,4,1
07/02/2022,HCG,5,5,0
07/02/2022,ISSSTE,5,4,1
07/02/2022,IMSS,5,5,0
07/02/2022,Privados,5,3,2
07/02/2022,SMM TLAJOMULCO,5,5,0
07/02/2022,SMM GUADALAJARA,5,5,0
07/02/2022,CRUZ ROJA,5,5,0
07/02/2022,SSMM ZAPOPAN,5,0,5
08/02/2022,SSJ,5,5,0
08/02/2022,HCG,5,5,0
08/02/2022,ISSSTE,5,4,1
08/02/2022,IMSS,5,5,0
08/02/2022,Privados,5,5,0
08/02/2022,SMM TLAJOMULCO,5,5,0
08/02/2022,SMM GUADALAJARA,5,5,0
08/02/2022,CRUZ ROJA,5,4,1
08/02/2022,SSMM ZAPOPAN,5,2,3
09/02/2022,SSJ,5,2,3
09/02/2022,HCG,5,5,0
09/02/2022,ISSSTE,5,5,0
09/02/2022,IMSS,5,5,0
09/02/2022,Privados,5,5,0
09/02/2022,SMM TLAJOMULCO,5,5,0
09/02/2022,SMM GUADALAJARA,5,3,2
09/02/2022,CRUZ ROJA,5,4,1
09/02/2022,SSMM ZAPOPAN,5,5,0
10/02/2022,SSJ,5,3,2
10/02/2022,HCG,5,3,2
10/02/2022,ISSSTE,5,2,3
10/02/2022,IMSS,5,5,0
10/02/2022,Privados,5,5,0
10/02/2022,SMM TLAJOMULCO,5,5,0
10/02/2022,SMM GUADALAJARA,5,2,3
10/02/2022,CRUZ ROJA,5,3,2
10/02/2022,SSMM ZAPOPAN,5,1,4
11/02/2022,SSJ,5,2,3
11/02/2022,HCG,5,5,0
11/02/2022,ISSSTE,5,5,0
11/02/2022,IMSS,5,5,0
11/02/2022,Privados,5,4,1
11/02/2022,SMM TLAJOMULCO,5,4,1
11/02/2022,SMM GUADALAJARA,5,1,4
11/02/2022,CRUZ ROJA,5,2,3
11/02/2022,SSMM ZAPOPAN,5,4,1
12/02/2022,SSJ,5,4,1
12/02/2022,HCG,5,4,1
12/02/2022,ISSSTE,5,4,1
12/02/2022,IMSS,5,4,1
12/02/2022,Privados,5,4,1
12/02/2022,SMM TLAJOMULCO,5,5,0
12/02/2022,SMM GUADALAJARA,5,5,0
12/02/2022,CRUZ ROJA,5,2,3
12/02/2022,SSMM ZAPOPAN,5,2,3
13/02/2022,SSJ,5,2,3
13/02/2022,HCG,5,3,2
13/02/2022,ISSSTE,5,5,0
13/02/2022,IMSS,5,3,2
13/02/2022,Privados,6,0,6
13/02/2022,SMM TLAJOMULCO,6,0,6
13/02/2022,SMM GUADALAJARA,6,1,5
13/02/2022,CRUZ ROJA,6,1,4
13/02/2022,SSMM ZAPOPAN,6,3,3
14/02/2022,SSJ,6,2,4
14/02/2022,HCG,6,0,6
14/02/2022,ISSSTE,6,1,7
14/02/2022,IMSS,6,2,4
14/02/2022,Privados,6,1,5
14/02/2022,SMM TLAJOMULCO,6,5,1
14/02/2022,SMM GUADALAJARA,6,5,1
14/02/2022,CRUZ ROJA,6,1,5
14/02/2022,SSMM ZAPOPAN,6,1,5
15/02/2022,SSJ,6,1,5
15/02/2022,HCG,6,4,2
15/02/2022,ISSSTE,6,5,1
15/02/2022,IMSS,6,5,1
15/02/2022,Privados,6,4,2
15/02/2022,SMM TLAJOMULCO,6,6,0
15/02/2022,SMM GUADALAJARA,6,6,0
15/02/2022,CRUZ ROJA,6,6,0
15/02/2022,SSMM ZAPOPAN,6,6,0
16/02/2022,SSJ,6,6,0
16/02/2022,HCG,6,6,0
16/02/2022,ISSSTE,6,4,2
16/02/2022,IMSS,6,4,2
16/02/2022,Privados,6,3,3
16/02/2022,SMM TLAJOMULCO,6,3,3
16/02/2022,SMM GUADALAJARA,6,3,3
16/02/2022,CRUZ ROJA,6,3,3
16/02/2022,SSMM ZAPOPAN,6,4,2
17/02/2022,SSJ,6,3,3
17/02/2022,HCG,6,5,1
17/02/2022,ISSSTE,6,6,0
17/02/2022,IMSS,6,6,0
17/02/2022,Privados,6,3,3
17/02/2022,SMM TLAJOMULCO,6,6,0
17/02/2022,SMM GUADALAJARA,6,6,0
17/02/2022,CRUZ ROJA,6,2,4
17/02/2022,SSMM ZAPOPAN,6,6,0
18/02/2022,SSJ,6,1,5
18/02/2022,HCG,6,4,2
18/02/2022,ISSSTE,6,2,4
18/02/2022,IMSS,6,5,1
18/02/2022,Privados,6,2,4
18/02/2022,SMM TLAJOMULCO,6,1,5
18/02/2022,SMM GUADALAJARA,6,1,5
18/02/2022,CRUZ ROJA,6,5,1
18/02/2022,SSMM ZAPOPAN,6,2,4
19/02/2022,SSJ,6,2,4
19/02/2022,HCG,6,1,5
19/02/2022,ISSSTE,6,3,3
19/02/2022,IMSS,6,2,4
19/02/2022,Privados,6,4,2
19/02/2022,SMM TLAJOMULCO,6,4,2
19/02/2022,SMM GUADALAJARA,6,4,2
19/02/2022,CRUZ ROJA,6,2,4
19/02/2022,SSMM ZAPOPAN,6,5,1
20/02/2022,SSJ,6,2,4
20/02/2022,HCG,6,6,0
20/02/2022,ISSSTE,6,2,4
20/02/2022,IMSS,6,2,4
20/02/2022,Privados,6,2,4
20/02/2022,SMM TLAJOMULCO,6,1,5
20/02/2022,SMM GUADALAJARA,6,1,5
20/02/2022,CRUZ ROJA,6,1,5
20/02/2022,SSMM ZAPOPAN,6,0,6
21/02/2022,SSJ,6,1,5
21/02/2022,HCG,6,6,0
21/02/2022,ISSSTE,6,4,2
21/02/2022,IMSS,6,5,1
21/02/2022,Privados,6,4,2
21/02/2022,SMM TLAJOMULCO,6,6,0
21/02/2022,SMM GUADALAJARA,6,6,0
21/02/2022,CRUZ ROJA,6,2,4
21/02/2022,SSMM ZAPOPAN,6,6,0
22/02/2022,SSJ,6,4,2
22/02/2022,HCG,6,6,0
22/02/2022,ISSSTE,6,6,0
22/02/2022,IMSS,6,6,0
22/02/2022,Privados,6,6,0
22/02/2022,SMM TLAJOMULCO,6,6,0
22/02/2022,SMM GUADALAJARA,6,2,4
22/02/2022,CRUZ ROJA,6,2,4
22/02/2022,SSMM ZAPOPAN,6,2,4
23/02/2022,SSJ,6,2,4
23/02/2022,HCG,6,6,0
23/02/2022,ISSSTE,6,2,4
23/02/2022,IMSS,6,6,0
23/02/2022,Privados,6,6,0
23/02/2022,SMM TLAJOMULCO,6,0,6
23/02/2022,SMM GUADALAJARA,6,0,6
23/02/2022,CRUZ ROJA,6,0,6
23/02/2022,SSMM ZAPOPAN,6,0,6
24/02/2022,SSJ,6,0,6
24/02/2022,HCG,6,6,0
24/02/2022,ISSSTE,6,6,0
24/02/2022,IMSS,6,6,0
24/02/2022,Privados,6,6,0
24/02/2022,SMM TLAJOMULCO,6,6,0
24/02/2022,SMM GUADALAJARA,6,6,0
24/02/2022,CRUZ ROJA,6,6,0
24/02/2022,SSMM ZAPOPAN,6,6,0
25/02/2022,SSJ,6,6,0
25/02/2022,HCG,6,2,4
25/02/2022,ISSSTE,6,6,0
25/02/2022,IMSS,6,4,2
25/02/2022,Privados,6,6,0
25/02/2022,SMM TLAJOMULCO,6,6,0
25/02/2022,SMM GUADALAJARA,6,6,0
25/02/2022,CRUZ ROJA,6,4,2
25/02/2022,SSMM ZAPOPAN,6,4,2
26/02/2022,SSJ,6,4,2
26/02/2022,HCG,6,0,6
26/02/2022,ISSSTE,6,3,3
26/02/2022,IMSS,6,6,0
26/02/2022,Privados,6,6,0
26/02/2022,SMM TLAJOMULCO,6,6,0
26/02/2022,SMM GUADALAJARA,6,2,4
26/02/2022,CRUZ ROJA,6,3,3
26/02/2022,SSMM ZAPOPAN,6,2,4
27/02/2022,SSJ,6,3,3
27/02/2022,HCG,6,2,4
27/02/2022,ISSSTE,6,2,4
27/02/2022,IMSS,6,2,4
27/02/2022,Privados,6,2,4
27/02/2022,SMM TLAJOMULCO,6,2,4
27/02/2022,SMM GUADALAJARA,6,2,4
27/02/2022,CRUZ ROJA,6,2,4
27/02/2022,SSMM ZAPOPAN,6,2,4
28/02/2022,SSJ,6,2,4
28/02/2022,HCG,6,2,4
28/02/2022,ISSSTE,6,5,1
28/02/2022,IMSS,6,0,6
28/02/2022,Privados,6,0,6
28/02/2022,SMM TLAJOMULCO,6,0,6
28/02/2022,SMM GUADALAJARA,6,0,6
28/02/2022,CRUZ ROJA,6,0,6
28/02/2022,SSMM ZAPOPAN,6,3,3
01/03/2022,SSJ,6,5,1
01/03/2022,HCG,6,6,0
01/03/2022,ISSSTE,6,4,2
01/03/2022,IMSS,6,6,0
01/03/2022,Privados,6,6,0
01/03/2022,SMM TLAJOMULCO,6,6,0
01/03/2022,SMM GUADALAJARA,6,4,2
01/03/2022,CRUZ ROJA,6,6,0
01/03/2022,SSMM ZAPOPAN,6,6,0
02/03/2022,SSJ,6,6,0
02/03/2022,HCG,6,6,0
02/03/2022,ISSSTE,6,4,2
02/03/2022,IMSS,6,4,2
02/03/2022,Privados,6,6,0
02/03/2022,SMM TLAJOMULCO,6,6,0
02/03/2022,SMM GUADALAJARA,6,4,2
02/03/2022,CRUZ ROJA,6,6,0
02/03/2022,SSMM ZAPOPAN,6,6,0
03/03/2022,SSJ,6,5,1
03/03/2022,HCG,6,6,0
03/03/2022,ISSSTE,6,5,1
03/03/2022,IMSS,6,6,0
03/03/2022,Privados,6,2,4
03/03/2022,SMM TLAJOMULCO,6,1,5
03/03/2022,SMM GUADALAJARA,6,2,4
03/03/2022,CRUZ ROJA,6,3,3
03/03/2022,SSMM ZAPOPAN,6,3,3
04/03/2022,SSJ,6,5,1
04/03/2022,HCG,6,5,1
04/03/2022,ISSSTE,7,0,6
04/03/2022,IMSS,7,0,7
04/03/2022,Privados,7,0,7
04/03/2022,SMM TLAJOMULCO,7,2,5
04/03/2022,SMM GUADALAJARA,7,3,4
04/03/2022,CRUZ ROJA,7,2,5
04/03/2022,SSMM ZAPOPAN,7,7,0
05/03/2022,SSJ,7,6,1
05/03/2022,HCG,7,4,3
05/03/2022,ISSSTE,7,6,1
05/03/2022,IMSS,7,7,0
05/03/2022,Privados,7,7,0
05/03/2022,SMM TLAJOMULCO,7,5,2
05/03/2022,SMM GUADALAJARA,7,7,0
05/03/2022,CRUZ ROJA,7,7,0
05/03/2022,SSMM ZAPOPAN,7,4,3
06/03/2022,SSJ,7,7,0
06/03/2022,HCG,7,4,3
06/03/2022,ISSSTE,7,3,4
06/03/2022,IMSS,7,5,2
06/03/2022,Privados,7,3,4
06/03/2022,SMM TLAJOMULCO,7,4,3
06/03/2022,SMM GUADALAJARA,7,4,3
06/03/2022,CRUZ ROJA,7,4,3
06/03/2022,SSMM ZAPOPAN,7,6,1
07/03/2022,SSJ,7,5,2
07/03/2022,HCG,7,6,1
07/03/2022,ISSSTE,7,6,1
07/03/2022,IMSS,7,6,1
07/03/2022,Privados,7,4,3
07/03/2022,SMM TLAJOMULCO,7,6,1
07/03/2022,SMM GUADALAJARA,7,6,1
07/03/2022,CRUZ ROJA,7,7,0
07/03/2022,SSMM ZAPOPAN,7,7,0
08/03/2022,SSJ,7,4,3
08/03/2022,HCG,7,3,4
08/03/2022,ISSSTE,7,6,1
08/03/2022,IMSS,7,3,4
08/03/2022,Privados,7,5,2
08/03/2022,SMM TLAJOMULCO,7,3,4
08/03/2022,SMM GUADALAJARA,7,5,2
08/03/2022,CRUZ ROJA,7,7,0
08/03/2022,SSMM ZAPOPAN,7,7,0
09/03/2022,SSJ,7,2,5
09/03/2022,HCG,7,3,4
09/03/2022,ISSSTE,7,7,0
09/03/2022,IMSS,7,7,0
09/03/2022,Privados,7,2,5
09/03/2022,SMM TLAJOMULCO,7,2,5
09/03/2022,SMM GUADALAJARA,7,1,6
09/03/2022,CRUZ ROJA,7,7,0
09/03/2022,SSMM ZAPOPAN,7,2,5
10/03/2022,SSJ,7,3,4
10/03/2022,HCG,7,7,0
10/03/2022,ISSSTE,7,4,3
10/03/2022,IMSS,7,1,6
10/03/2022,Privados,7,6,1
10/03/2022,SMM TLAJOMULCO,7,6,1
10/03/2022,SMM GUADALAJARA,7,6,1
10/03/2022,CRUZ ROJA,7,6,1
10/03/2022,SSMM ZAPOPAN,7,6,1
11/03/2022,SSJ,7,4,3
11/03/2022,HCG,7,4,3
11/03/2022,ISSSTE,7,4,3
11/03/2022,IMSS,7,4,3
11/03/2022,Privados,7,4,3
11/03/2022,SMM TLAJOMULCO,7,6,1
11/03/2022,SMM GUADALAJARA,7,4,3
11/03/2022,CRUZ ROJA,7,6,1
11/03/2022,SSMM ZAPOPAN,7,4,3
12/03/2022,SSJ,7,7,0
12/03/2022,HCG,7,7,0
12/03/2022,ISSSTE,7,5,2
12/03/2022,IMSS,7,7,0
12/03/2022,Privados,7,4,3
12/03/2022,SMM TLAJOMULCO,7,6,1
12/03/2022,SMM GUADALAJARA,7,4,3
12/03/2022,CRUZ ROJA,7,0,7
12/03/2022,SSMM ZAPOPAN,7,7,0
13/03/2022,SSJ,7,7,0
13/03/2022,HCG,7,7,0
13/03/2022,ISSSTE,7,7,0
13/03/2022,IMSS,7,3,4
13/03/2022,Privados,7,5,2
13/03/2022,SMM TLAJOMULCO,7,6,1
13/03/2022,SMM GUADALAJARA,7,7,0
13/03/2022,CRUZ ROJA,7,4,3
13/03/2022,SSMM ZAPOPAN,7,4,3
14/03/2022,SSJ,7,7,0
14/03/2022,HCG,7,7,7
14/03/2022,ISSSTE,7,7,0
14/03/2022,IMSS,7,7,0
14/03/2022,Privados,7,7,0
14/03/2022,SMM TLAJOMULCO,7,7,0
14/03/2022,SMM GUADALAJARA,7,2,5
14/03/2022,CRUZ ROJA,7,7,0
14/03/2022,SSMM ZAPOPAN,7,4,3
15/03/2022,SSJ,7,7,0
15/03/2022,HCG,7,7,0
15/03/2022,ISSSTE,7,7,0
15/03/2022,IMSS,7,4,3
15/03/2022,Privados,7,6,1
15/03/2022,SMM TLAJOMULCO,7,0,7
15/03/2022,SMM GUADALAJARA,7,6,1
15/03/2022,CRUZ ROJA,7,0,7
15/03/2022,SSMM ZAPOPAN,7,4,3
16/03/2022,SSJ,7,7,0
16/03/2022,HCG,7,7,0
16/03/2022,ISSSTE,7,7,0
16/03/2022,IMSS,7,5,2
16/03/2022,Privados,7,7,0
16/03/2022,SMM TLAJOMULCO,7,4,3
16/03/2022,SMM GUADALAJARA,7,7,0
16/03/2022,CRUZ ROJA,7,5,2
16/03/2022,SSMM ZAPOPAN,7,3,4
17/03/2022,SSJ,7,5,2
17/03/2022,HCG,7,7,0
17/03/2022,ISSSTE,7,7,0
17/03/2022,IMSS,7,7,0
17/03/2022,Privados,7,7,0
17/03/2022,SMM TLAJOMULCO,7,3,4
17/03/2022,SMM GUADALAJARA,7,2,5
17/03/2022,CRUZ ROJA,7,5,2
17/03/2022,SSMM ZAPOPAN,7,5,2
18/03/2022,SSJ,7,4,3
18/03/2022,HCG,7,5,2
18/03/2022,ISSSTE,7,6,1
18/03/2022,IMSS,7,3,4
18/03/2022,Privados,8,0,7
18/03/2022,SMM TLAJOMULCO,8,1,1
18/03/2022,SMM GUADALAJARA,8,0,8
18/03/2022,CRUZ ROJA,8,1,7
18/03/2022,SSMM ZAPOPAN,8,3,5
19/03/2022,SSJ,8,6,2
19/03/2022,HCG,8,6,2
19/03/2022,ISSSTE,8,6,2
19/03/2022,IMSS,8,7,1
19/03/2022,Privados,8,5,3
19/03/2022,SMM TLAJOMULCO,8,7,1
19/03/2022,SMM GUADALAJARA,8,7,1
19/03/2022,CRUZ ROJA,8,5,3
19/03/2022,SSMM ZAPOPAN,8,3,5
20/03/2022,SSJ,8,4,4
20/03/2022,HCG,8,6,2
20/03/2022,ISSSTE,8,5,3
20/03/2022,IMSS,8,2,6
20/03/2022,Privados,8,3,5
20/03/2022,SMM TLAJOMULCO,8,5,3
20/03/2022,SMM GUADALAJARA,8,6,2
20/03/2022,CRUZ ROJA,8,8,0
20/03/2022,SSMM ZAPOPAN,8,8,0
21/03/2022,SSJ,8,7,1
21/03/2022,HCG,8,4,4
21/03/2022,ISSSTE,8,3,5
21/03/2022,IMSS,8,8,0
21/03/2022,Privados,8,3,5
21/03/2022,SMM TLAJOMULCO,8,7,1
21/03/2022,SMM GUADALAJARA,8,7,1
21/03/2022,CRUZ ROJA,8,7,1
21/03/2022,SSMM ZAPOPAN,8,7,1
22/03/2022,SSJ,8,7,1
22/03/2022,HCG,8,7,1
22/03/2022,ISSSTE,8,7,1
22/03/2022,IMSS,8,7,1
22/03/2022,Privados,8,8,0
22/03/2022,SMM TLAJOMULCO,8,7,1
22/03/2022,SMM GUADALAJARA,8,7,1
22/03/2022,CRUZ ROJA,8,7,1
22/03/2022,SSMM ZAPOPAN,8,6,2
23/03/2022,SSJ,8,4,4
23/03/2022,HCG,8,4,4
23/03/2022,ISSSTE,8,4,4
23/03/2022,IMSS,8,4,4
23/03/2022,Privados,8,4,4
23/03/2022,SMM TLAJOMULCO,8,7,1
23/03/2022,SMM GUADALAJARA,8,7,1
23/03/2022,CRUZ ROJA,8,7,1
23/03/2022,SSMM ZAPOPAN,8,8,0
24/03/2022,SSJ,8,8,0
24/03/2022,HCG,8,8,0
24/03/2022,ISSSTE,8,8,0
24/03/2022,IMSS,8,5,3
24/03/2022,Privados,8,7,1
24/03/2022,SMM TLAJOMULCO,8,7,1
24/03/2022,SMM GUADALAJARA,8,6,2
24/03/2022,CRUZ ROJA,8,6,2
24/03/2022,SSMM ZAPOPAN,8,8,0
25/03/2022,SSJ,8,8,0
25/03/2022,HCG,8,8,0
25/03/2022,ISSSTE,8,8,0
25/03/2022,IMSS,8,8,0
25/03/2022,Privados,8,5,3
25/03/2022,SMM TLAJOMULCO,8,5,3
25/03/2022,SMM GUADALAJARA,8,6,2
25/03/2022,CRUZ ROJA,8,8,0
25/03/2022,SSMM ZAPOPAN,8,2,5
26/03/2022,SSJ,8,3,5
26/03/2022,HCG,8,5,3
26/03/2022,ISSSTE,8,8,0
26/03/2022,IMSS,8,8,0
26/03/2022,Privados,8,8,0
26/03/2022,SMM TLAJOMULCO,8,0,8
26/03/2022,SMM GUADALAJARA,8,6,2
26/03/2022,CRUZ ROJA,8,8,0
26/03/2022,SSMM ZAPOPAN,8,8,0
27/03/2022,SSJ,8,8,0
27/03/2022,HCG,8,8,0
27/03/2022,ISSSTE,8,8,0
27/03/2022,IMSS,8,8,0
27/03/2022,Privados,8,5,3
27/03/2022,SMM TLAJOMULCO,8,8,0
27/03/2022,SMM GUADALAJARA,8,5,3
27/03/2022,CRUZ ROJA,8,5,3
27/03/2022,SSMM ZAPOPAN,8,8,0
28/03/2022,SSJ,8,8,0
28/03/2022,HCG,8,8,0
28/03/2022,ISSSTE,8,8,0
28/03/2022,IMSS,8,4,4
28/03/2022,Privados,8,7,1
28/03/2022,SMM TLAJOMULCO,8,7,1
28/03/2022,SMM GUADALAJARA,8,6,2
28/03/2022,CRUZ ROJA,8,6,2
28/03/2022,SSMM ZAPOPAN,8,6,2
29/03/2022,SSJ,8,6,2
29/03/2022,HCG,9,0,9
29/03/2022,ISSSTE,9,0,9
29/03/2022,IMSS,9,0,9
29/03/2022,Privados,9,2,7
29/03/2022,SMM TLAJOMULCO,9,3,6
29/03/2022,SMM GUADALAJARA,9,9,0
29/03/2022,CRUZ ROJA,9,2,7
29/03/2022,SSMM ZAPOPAN,9,3,6
30/03/2022,SSJ,9,8,1
30/03/2022,HCG,9,7,2
30/03/2022,ISSSTE,9,4,5
30/03/2022,IMSS,9,9,0
30/03/2022,Privados,9,4,5
30/03/2022,SMM TLAJOMULCO,9,4,5
30/03/2022,SMM GUADALAJARA,9,7,2
30/03/2022,CRUZ ROJA,9,6,3
30/03/2022,SSMM ZAPOPAN,9,6,3
31/03/2022,SSJ,9,8,1
31/03/2022,HCG,9,7,2
31/03/2022,ISSSTE,9,8,1
31/03/2022,IMSS,9,7,2
31/03/2022,Privados,9,8,1
31/03/2022,SMM TLAJOMULCO,9,5,4
31/03/2022,SMM GUADALAJARA,9,5,4
31/03/2022,CRUZ ROJA,9,4,5
31/03/2022,SSMM ZAPOPAN,9,7,2
01/04/2022,SSJ,9,9,0
01/04/2022,HCG,9,9,0
01/04/2022,ISSSTE,9,9,0
01/04/2022,IMSS,9,6,3
01/04/2022,Privados,9,5,4
01/04/2022,SMM TLAJOMULCO,9,9,0
01/04/2022,SMM GUADALAJARA,9,9,0
01/04/2022,CRUZ ROJA,9,9,0
01/04/2022,SSMM ZAPOPAN,9,9,0
02/04/2022,SSJ,9,8,1
02/04/2022,HCG,9,9,0
02/04/2022,ISSSTE,9,9,0
02/04/2022,IMSS,9,9,0
02/04/2022,Privados,9,8,1
02/04/2022,SMM TLAJOMULCO,9,9,0
02/04/2022,SMM GUADALAJARA,9,9,0
02/04/2022,CRUZ ROJA,9,9,0
02/04/2022,SSMM ZAPOPAN,9,8,1
03/04/2022,SSJ,9,0,9
03/04/2022,HCG,9,3,6
03/04/2022,ISSSTE,9,0,9
03/04/2022,IMSS,9,4,5
03/04/2022,Privados,9,4,5
03/04/2022,SMM TLAJOMULCO,9,4,5
03/04/2022,SMM GUADALAJARA,9,4,5
03/04/2022,CRUZ ROJA,9,7,2
03/04/2022,SSMM ZAPOPAN,9,8,1
04/04/2022,SSJ,9,6,3
04/04/2022,HCG,9,9,0
04/04/2022,ISSSTE,9,9,0
04/04/2022,IMSS,9,9,0
04/04/2022,Privados,9,9,0
04/04/2022,SMM TLAJOMULCO,9,9,0
04/04/2022,SMM GUADALAJARA,9,9,0
04/04/2022,CRUZ ROJA,9,6,3
04/04/2022,SSMM ZAPOPAN,9,6,3
05/04/2022,SSJ,9,6,3
05/04/2022,HCG,9,6,3
05/04/2022,ISSSTE,9,9,0
05/04/2022,IMSS,9,9,0
05/04/2022,Privados,9,9,0
05/04/2022,SMM TLAJOMULCO,9,9,0
05/04/2022,SMM GUADALAJARA,9,3,6
05/04/2022,CRUZ ROJA,9,3,6
05/04/2022,SSMM ZAPOPAN,9,4,5
06/04/2022,SSJ,9,4,5
06/04/2022,HCG,9,9,0
06/04/2022,ISSSTE,9,6,3
06/04/2022,IMSS,9,7,2
06/04/2022,Privados,9,9,0
06/04/2022,SMM TLAJOMULCO,9,9,0
06/04/2022,SMM GUADALAJARA,9,9,0
06/04/2022,CRUZ ROJA,9,9,0
06/04/2022,SSMM ZAPOPAN,9,9,0
07/04/2022,SSJ,9,6,3
07/04/2022,HCG,9,9,0
07/04/2022,ISSSTE,9,9,0
07/04/2022,IMSS,9,9,0
07/04/2022,Privados,9,5,4
07/04/2022,SMM TLAJOMULCO,9,9,0
07/04/2022,SMM GUADALAJARA,9,9,0
07/04/2022,CRUZ ROJA,9,9,0
07/04/2022,SSMM ZAPOPAN,9,9,0
08/04/2022,SSJ,9,9,0
08/04/2022,HCG,9,9,0
08/04/2022,ISSSTE,9,9,0
08/04/2022,IMSS,9,7,2
08/04/2022,Privados,10,1,5
08/04/2022,SMM TLAJOMULCO,10,0,10
08/04/2022,SMM GUADALAJARA,10,2,8
08/04/2022,CRUZ ROJA,10,1,1
08/04/2022,SSMM ZAPOPAN,10,3,7
09/04/2022,SSJ,10,3,7
09/04/2022,HCG,10,3,7
09/04/2022,ISSSTE,10,7,3
09/04/2022,IMSS,10,8,2
09/04/2022,Privados,10,5,5
09/04/2022,SMM TLAJOMULCO,10,4,6
09/04/2022,SMM GUADALAJARA,10,8,2
09/04/2022,CRUZ ROJA,10,9,1
09/04/2022,SSMM ZAPOPAN,10,9,1
10/04/2022,SSJ,10,10,0
10/04/2022,HCG,10,9,1
10/04/2022,ISSSTE,10,7,3
10/04/2022,IMSS,10,9,1
10/04/2022,Privados,10,9,1
10/04/2022,SMM TLAJOMULCO,10,9,1
10/04/2022,SMM GUADALAJARA,10,7,3
10/04/2022,CRUZ ROJA,10,7,3
10/04/2022,SSMM ZAPOPAN,10,6,4
11/04/2022,SSJ,10,7,3
11/04/2022,HCG,10,2,8
11/04/2022,ISSSTE,10,8,2
11/04/2022,IMSS,10,8,2
11/04/2022,Privados,10,10,0
11/04/2022,SMM TLAJOMULCO,10,9,1
11/04/2022,SMM GUADALAJARA,10,9,1
11/04/2022,CRUZ ROJA,10,10,0
11/04/2022,SSMM ZAPOPAN,10,10,0
12/04/2022,SSJ,10,10,0
12/04/2022,HCG,10,10,0
12/04/2022,ISSSTE,10,10,0
12/04/2022,IMSS,10,9,1
12/04/2022,Privados,10,9,1
12/04/2022,SMM TLAJOMULCO,10,8,2
12/04/2022,SMM GUADALAJARA,10,7,3
12/04/2022,CRUZ ROJA,10,7,3
12/04/2022,SSMM ZAPOPAN,10,7,3
13/04/2022,SSJ,10,6,4
13/04/2022,HCG,10,6,4
13/04/2022,ISSSTE,10,10,0
13/04/2022,IMSS,10,10,0
13/04/2022,Privados,10,10,0
